Date,States,Usage,DayOfYear,Month,DayOfWeek,Season,State_Encoded
2019-01-17,Pondy,7.7,17,1,3,0,23
2019-01-17,Punjab,253.8,17,1,3,0,24
2019-01-17,Rajasthan,197.2,17,1,3,0,25
2019-01-17,Sikkim,0.8,17,1,3,0,26
2019-01-17,Tamil Nadu,313.9,17,1,3,0,27
2019-01-17,Telangana,156.5,17,1,3,0,28
2019-01-17,Tripura,4.2,17,1,3,0,29
2019-01-17,UP,412.5,17,1,3,0,30
2019-01-17,Uttarakhand,41.7,17,1,3,0,31
2019-01-17,West Bengal,167.7,17,1,3,0,32
2019-01-18,Andhra Pradesh,169.9,18,1,4,0,0
2019-01-18,Arunachal Pradesh,2.5,18,1,4,0,1
2019-01-18,Assam,32.5,18,1,4,0,2
2019-01-18,Bihar,106.1,18,1,4,0,3
2019-01-18,Chandigarh,5.0,18,1,4,0,4
2019-01-18,Chhattisgarh,82.2,18,1,4,0,5
2019-01-18,DNH,18.3,18,1,4,0,6
2019-01-18,Delhi,117.9,18,1,4,0,7
2019-01-18,Goa,11.3,18,1,4,0,8
2019-01-18,Gujarat,269.1,18,1,4,0,9
2019-01-18,HP,27.9,18,1,4,0,10
2019-01-18,Haryana,193.9,18,1,4,0,11
2019-01-18,J&K,36.7,18,1,4,0,12
2019-01-18,Jharkhand,24.1,18,1,4,0,13
2019-01-18,Karnataka,182.5,18,1,4,0,14
2019-01-18,Kerala,71.6,18,1,4,0,15
2019-01-18,MP,183.4,18,1,4,0,16
2019-01-18,Maharashtra,360.8,18,1,4,0,17
2019-01-18,Manipur,2.5,18,1,4,0,18
2019-01-18,Meghalaya,5.8,18,1,4,0,19
2019-01-18,Mizoram,1.6,18,1,4,0,20
2019-01-18,Nagaland,2.3,18,1,4,0,21
2019-01-18,Odisha,89.1,18,1,4,0,22
2019-01-18,Pondy,8.2,18,1,4,0,23
2019-01-18,Punjab,236.4,18,1,4,0,24
2019-01-18,Rajasthan,209.8,18,1,4,0,25
2019-01-18,Sikkim,0.8,18,1,4,0,26
2019-01-18,Tamil Nadu,321.5,18,1,4,0,27
2019-01-18,Telangana,169.4,18,1,4,0,28
2019-01-18,Tripura,4.3,18,1,4,0,29
2019-01-18,UP,426.0,18,1,4,0,30
2019-01-18,Uttarakhand,40.3,18,1,4,0,31
2019-01-18,West Bengal,175.9,18,1,4,0,32
2019-01-19,Andhra Pradesh,166.0,19,1,5,0,0
2019-01-19,Arunachal Pradesh,2.4,19,1,5,0,1
2019-01-19,Assam,31.4,19,1,5,0,2
2019-01-19,Bihar,105.5,19,1,5,0,3
2019-01-19,Chandigarh,5.3,19,1,5,0,4
2019-01-19,Chhattisgarh,86.8,19,1,5,0,5
2019-01-19,DNH,18.1,19,1,5,0,6
2019-01-19,Delhi,121.9,19,1,5,0,7
2019-01-19,Goa,11.8,19,1,5,0,8
2019-01-19,Gujarat,260.2,19,1,5,0,9
2019-01-19,HP,28.7,19,1,5,0,10
2019-01-19,Haryana,201.8,19,1,5,0,11
2019-01-19,J&K,38.5,19,1,5,0,12
2019-01-19,Jharkhand,23.8,19,1,5,0,13
2019-01-19,Karnataka,185.0,19,1,5,0,14
2019-01-19,Kerala,72.6,19,1,5,0,15
2019-01-19,MP,183.7,19,1,5,0,16
2019-01-19,Maharashtra,371.2,19,1,5,0,17
2019-01-19,Manipur,2.6,19,1,5,0,18
2019-01-19,Meghalaya,5.6,19,1,5,0,19
2019-01-19,Mizoram,1.6,19,1,5,0,20
2019-01-19,Nagaland,2.2,19,1,5,0,21
2019-01-19,Odisha,98.1,19,1,5,0,22
2019-01-19,Pondy,8.3,19,1,5,0,23
2019-01-19,Punjab,229.8,19,1,5,0,24
2019-01-19,Rajasthan,197.6,19,1,5,0,25
2019-01-19,Sikkim,0.9,19,1,5,0,26
2019-01-19,Tamil Nadu,325.8,19,1,5,0,27
2019-01-19,Telangana,171.8,19,1,5,0,28
2019-01-19,Tripura,4.8,19,1,5,0,29
2019-01-19,UP,437.9,19,1,5,0,30
2019-01-19,Uttarakhand,42.4,19,1,5,0,31
2019-01-19,West Bengal,180.6,19,1,5,0,32
2019-01-20,Andhra Pradesh,153.9,20,1,6,0,0
2019-01-20,Arunachal Pradesh,2.1,20,1,6,0,1
2019-01-20,Assam,33.0,20,1,6,0,2
2019-01-20,Bihar,106.7,20,1,6,0,3
2019-01-20,Chandigarh,5.1,20,1,6,0,4
2019-01-20,Chhattisgarh,90.0,20,1,6,0,5
2019-01-20,DNH,17.7,20,1,6,0,6
2019-01-20,Delhi,121.7,20,1,6,0,7
2019-01-20,Goa,11.8,20,1,6,0,8
2019-01-20,Gujarat,273.8,20,1,6,0,9
2019-01-20,HP,28.1,20,1,6,0,10
2019-01-20,Haryana,192.3,20,1,6,0,11
2019-01-20,J&K,40.4,20,1,6,0,12
2019-01-20,Jharkhand,25.0,20,1,6,0,13
2019-01-20,Karnataka,184.7,20,1,6,0,14
2019-01-20,Kerala,72.4,20,1,6,0,15
2019-01-20,MP,189.3,20,1,6,0,16
2019-01-20,Maharashtra,362.4,20,1,6,0,17
2019-01-20,Manipur,2.6,20,1,6,0,18
2019-01-20,Meghalaya,5.6,20,1,6,0,19
2019-01-20,Mizoram,1.7,20,1,6,0,20
2019-01-20,Nagaland,2.2,20,1,6,0,21
2019-01-20,Odisha,96.5,20,1,6,0,22
2019-01-20,Pondy,8.3,20,1,6,0,23
2019-01-20,Punjab,195.0,20,1,6,0,24
2019-01-20,Rajasthan,197.6,20,1,6,0,25
2019-01-20,Sikkim,0.9,20,1,6,0,26
2019-01-20,Tamil Nadu,325.4,20,1,6,0,27
2019-01-20,Telangana,152.0,20,1,6,0,28
2019-01-20,Tripura,5.5,20,1,6,0,29
2019-01-20,UP,428.3,20,1,6,0,30
2019-01-20,Uttarakhand,42.4,20,1,6,0,31
2019-01-20,West Bengal,178.9,20,1,6,0,32
2019-01-21,Andhra Pradesh,153.3,21,1,0,0,0
2019-01-21,Arunachal Pradesh,2.2,21,1,0,0,1
2019-01-21,Assam,34.3,21,1,0,0,2
2019-01-21,Bihar,109.1,21,1,0,0,3
2019-01-21,Chandigarh,5.2,21,1,0,0,4
2019-01-21,Chhattisgarh,87.5,21,1,0,0,5
2019-01-21,DNH,17.9,21,1,0,0,6
2019-01-21,Delhi,112.2,21,1,0,0,7
2019-01-21,Goa,11.8,21,1,0,0,8
2019-01-21,Gujarat,276.7,21,1,0,0,9
2019-01-21,HP,28.8,21,1,0,0,10
2019-01-21,Haryana,182.9,21,1,0,0,11
2019-01-21,J&K,41.7,21,1,0,0,12
2019-01-21,Jharkhand,24.8,21,1,0,0,13
2019-01-21,Karnataka,179.9,21,1,0,0,14
2019-01-21,Kerala,72.1,21,1,0,0,15
2019-01-21,MP,187.9,21,1,0,0,16
2019-01-21,Maharashtra,356.6,21,1,0,0,17
2019-01-21,Manipur,2.7,21,1,0,0,18
2019-01-21,Meghalaya,5.7,21,1,0,0,19
2019-01-21,Mizoram,1.8,21,1,0,0,20
2019-01-21,Nagaland,2.3,21,1,0,0,21
2019-01-21,Odisha,97.6,21,1,0,0,22
2019-01-21,Pondy,8.0,21,1,0,0,23
2019-01-21,Punjab,207.1,21,1,0,0,24
2019-01-21,Rajasthan,189.7,21,1,0,0,25
2019-01-21,Sikkim,0.8,21,1,0,0,26
2019-01-21,Tamil Nadu,311.5,21,1,0,0,27
2019-01-21,Telangana,144.5,21,1,0,0,28
2019-01-21,Tripura,5.4,21,1,0,0,29
2019-01-21,UP,407.9,21,1,0,0,30
2019-01-21,Uttarakhand,39.8,21,1,0,0,31
2019-01-21,West Bengal,178.9,21,1,0,0,32
2019-01-22,Andhra Pradesh,152.6,22,1,1,0,0
2019-01-22,Arunachal Pradesh,2.3,22,1,1,0,1
2019-01-22,Assam,33.3,22,1,1,0,2
2019-01-22,Bihar,111.0,22,1,1,0,3
2019-01-22,Chandigarh,5.1,22,1,1,0,4
2019-01-22,Chhattisgarh,90.2,22,1,1,0,5
2019-01-22,DNH,16.3,22,1,1,0,6
2019-01-22,Delhi,108.0,22,1,1,0,7
2019-01-22,Goa,8.2,22,1,1,0,8
2019-01-22,Gujarat,263.5,22,1,1,0,9
2019-01-22,HP,26.5,22,1,1,0,10
2019-01-22,Haryana,178.2,22,1,1,0,11
2019-01-22,J&K,42.5,22,1,1,0,12
2019-01-22,Jharkhand,23.8,22,1,1,0,13
2019-01-22,Karnataka,157.5,22,1,1,0,14
2019-01-22,Kerala,65.5,22,1,1,0,15
2019-01-22,MP,188.2,22,1,1,0,16
2019-01-22,Maharashtra,330.8,22,1,1,0,17
2019-01-22,Manipur,2.5,22,1,1,0,18
2019-01-22,Meghalaya,5.7,22,1,1,0,19
2019-01-22,Mizoram,1.8,22,1,1,0,20
2019-01-22,Nagaland,2.4,22,1,1,0,21
2019-01-22,Odisha,97.2,22,1,1,0,22
2019-01-22,Pondy,7.6,22,1,1,0,23
2019-01-22,Punjab,218.9,22,1,1,0,24
2019-01-22,Rajasthan,191.9,22,1,1,0,25
2019-01-22,Sikkim,0.6,22,1,1,0,26
2019-01-22,Tamil Nadu,295.3,22,1,1,0,27
2019-01-22,Telangana,150.3,22,1,1,0,28
2019-01-22,Tripura,4.9,22,1,1,0,29
2019-01-22,UP,417.1,22,1,1,0,30
2019-01-22,Uttarakhand,38.8,22,1,1,0,31
2019-01-22,West Bengal,173.0,22,1,1,0,32
2019-01-23,Andhra Pradesh,194.9,23,1,2,0,0
2019-01-23,Arunachal Pradesh,2.2,23,1,2,0,1
2019-01-23,Assam,22.5,23,1,2,0,2
2019-01-23,Bihar,101.7,23,1,2,0,3
2019-01-23,Chandigarh,4.8,23,1,2,0,4
2019-01-23,Chhattisgarh,105.7,23,1,2,0,5
2019-01-23,DNH,18.9,23,1,2,0,6
2019-01-23,Delhi,109.3,23,1,2,0,7
2019-01-23,Goa,13.5,23,1,2,0,8
2019-01-23,Gujarat,391.4,23,1,2,0,9
2019-01-23,HP,27.3,23,1,2,0,10
2019-01-23,Haryana,150.5,23,1,2,0,11
2019-01-23,J&K,44.3,23,1,2,0,12
2019-01-23,Jharkhand,27.5,23,1,2,0,13
2019-01-23,Karnataka,230.1,23,1,2,0,14
2019-01-23,Kerala,82.3,23,1,2,0,15
2019-01-23,MP,219.7,23,1,2,0,16
2019-01-23,Maharashtra,499.4,23,1,2,0,17
2019-01-23,Manipur,1.8,23,1,2,0,18
2019-01-23,Meghalaya,5.6,23,1,2,0,19
2019-01-23,Mizoram,1.8,23,1,2,0,20
2019-01-23,Nagaland,2.2,23,1,2,0,21
2019-01-23,Odisha,97.1,23,1,2,0,22
2019-01-23,Pondy,8.9,23,1,2,0,23
2019-01-23,Punjab,136.0,23,1,2,0,24
2019-01-23,Rajasthan,227.2,23,1,2,0,25
2019-01-23,Sikkim,1.1,23,1,2,0,26
2019-01-23,Tamil Nadu,340.6,23,1,2,0,27
2019-01-23,Telangana,175.0,23,1,2,0,28
2019-01-23,Tripura,5.5,23,1,2,0,29
2019-01-23,UP,395.8,23,1,2,0,30
2019-01-23,Uttarakhand,41.5,23,1,2,0,31
2019-01-23,West Bengal,183.4,23,1,2,0,32
2019-01-24,Andhra Pradesh,193.7,24,1,3,0,0
2019-01-24,Arunachal Pradesh,2.3,24,1,3,0,1
2019-01-24,Assam,21.3,24,1,3,0,2
2019-01-24,Bihar,105.0,24,1,3,0,3
2019-01-24,Chandigarh,5.0,24,1,3,0,4
2019-01-24,Chhattisgarh,105.9,24,1,3,0,5
2019-01-24,DNH,18.8,24,1,3,0,6
2019-01-24,Delhi,111.9,24,1,3,0,7
2019-01-24,Goa,13.5,24,1,3,0,8
2019-01-24,Gujarat,385.3,24,1,3,0,9
2019-01-24,HP,27.6,24,1,3,0,10
2019-01-24,Haryana,154.7,24,1,3,0,11
2019-01-24,J&K,43.9,24,1,3,0,12
2019-01-24,Jharkhand,25.9,24,1,3,0,13
2019-01-24,Karnataka,214.8,24,1,3,0,14
2019-01-24,Kerala,79.5,24,1,3,0,15
2019-01-24,MP,219.7,24,1,3,0,16
2019-01-24,Maharashtra,508.9,24,1,3,0,17
2019-01-24,Manipur,2.5,24,1,3,0,18
2019-01-24,Meghalaya,5.6,24,1,3,0,19
2019-01-24,Mizoram,1.6,24,1,3,0,20
2019-01-24,Nagaland,2.2,24,1,3,0,21
2019-01-24,Odisha,98.0,24,1,3,0,22
2019-01-24,Pondy,9.1,24,1,3,0,23
2019-01-24,Punjab,132.5,24,1,3,0,24
2019-01-24,Rajasthan,231.6,24,1,3,0,25
2019-01-24,Sikkim,1.2,24,1,3,0,26
2019-01-24,Tamil Nadu,332.7,24,1,3,0,27
2019-01-24,Telangana,177.3,24,1,3,0,28
2019-01-24,Tripura,4.5,24,1,3,0,29
2019-01-24,UP,410.9,24,1,3,0,30
2019-01-24,Uttarakhand,41.8,24,1,3,0,31
2019-01-24,West Bengal,175.5,24,1,3,0,32
2019-01-25,Andhra Pradesh,176.4,25,1,4,0,0
2019-01-25,Arunachal Pradesh,2.2,25,1,4,0,1
2019-01-25,Assam,18.7,25,1,4,0,2
2019-01-25,Bihar,102.1,25,1,4,0,3
2019-01-25,Chandigarh,5.1,25,1,4,0,4
2019-01-25,Chhattisgarh,103.7,25,1,4,0,5
2019-01-25,DNH,17.4,25,1,4,0,6
2019-01-25,Delhi,114.2,25,1,4,0,7
2019-01-25,Goa,13.5,25,1,4,0,8
2019-01-25,Gujarat,380.2,25,1,4,0,9
2019-01-25,HP,25.7,25,1,4,0,10
2019-01-25,Haryana,155.2,25,1,4,0,11
2019-01-25,J&K,43.7,25,1,4,0,12
2019-01-25,Jharkhand,23.2,25,1,4,0,13
2019-01-25,Karnataka,180.6,25,1,4,0,14
2019-01-25,Kerala,74.8,25,1,4,0,15
2019-01-25,MP,218.4,25,1,4,0,16
2019-01-25,Maharashtra,456.0,25,1,4,0,17
2019-01-25,Manipur,2.4,25,1,4,0,18
2019-01-25,Meghalaya,4.9,25,1,4,0,19
2019-01-25,Mizoram,1.7,25,1,4,0,20
2019-01-25,Nagaland,2.1,25,1,4,0,21
2019-01-25,Odisha,97.1,25,1,4,0,22
2019-01-25,Pondy,6.6,25,1,4,0,23
2019-01-25,Punjab,134.3,25,1,4,0,24
2019-01-25,Rajasthan,232.4,25,1,4,0,25
2019-01-25,Sikkim,0.9,25,1,4,0,26
2019-01-25,Tamil Nadu,298.4,25,1,4,0,27
2019-01-25,Telangana,160.9,25,1,4,0,28
2019-01-25,Tripura,4.9,25,1,4,0,29
2019-01-25,UP,408.7,25,1,4,0,30
2019-01-25,Uttarakhand,40.2,25,1,4,0,31
2019-01-25,West Bengal,161.2,25,1,4,0,32
2019-01-26,Andhra Pradesh,172.4,26,1,5,0,0
2019-01-26,Arunachal Pradesh,2.2,26,1,5,0,1
2019-01-26,Assam,22.3,26,1,5,0,2
2019-01-26,Bihar,100.1,26,1,5,0,3
2019-01-26,Chandigarh,4.7,26,1,5,0,4
2019-01-26,Chhattisgarh,105.8,26,1,5,0,5
2019-01-26,DNH,18.1,26,1,5,0,6
2019-01-26,Delhi,112.7,26,1,5,0,7
2019-01-26,Goa,13.5,26,1,5,0,8
2019-01-26,Gujarat,380.6,26,1,5,0,9
2019-01-26,HP,26.2,26,1,5,0,10
2019-01-26,Haryana,143.2,26,1,5,0,11
2019-01-26,J&K,43.1,26,1,5,0,12
2019-01-26,Jharkhand,25.0,26,1,5,0,13
2019-01-26,Karnataka,209.6,26,1,5,0,14
2019-01-26,Kerala,80.7,26,1,5,0,15
2019-01-26,MP,219.8,26,1,5,0,16
2019-01-26,Maharashtra,485.9,26,1,5,0,17
2019-01-26,Manipur,2.4,26,1,5,0,18
2019-01-26,Meghalaya,5.6,26,1,5,0,19
2019-01-26,Mizoram,1.6,26,1,5,0,20
2019-01-26,Nagaland,2.2,26,1,5,0,21
2019-01-26,Odisha,87.7,26,1,5,0,22
2019-01-26,Pondy,7.4,26,1,5,0,23
2019-01-26,Punjab,135.9,26,1,5,0,24
2019-01-26,Rajasthan,229.6,26,1,5,0,25
2019-01-26,Sikkim,1.2,26,1,5,0,26
2019-01-26,Tamil Nadu,330.0,26,1,5,0,27
2019-01-26,Telangana,165.2,26,1,5,0,28
2019-01-26,Tripura,5.4,26,1,5,0,29
2019-01-26,UP,373.4,26,1,5,0,30
2019-01-26,Uttarakhand,35.5,26,1,5,0,31
2019-01-26,West Bengal,169.5,26,1,5,0,32
2019-01-27,Andhra Pradesh,181.0,27,1,6,0,0
2019-01-27,Arunachal Pradesh,2.2,27,1,6,0,1
2019-01-27,Assam,23.6,27,1,6,0,2
2019-01-27,Bihar,82.8,27,1,6,0,3
2019-01-27,Chandigarh,4.7,27,1,6,0,4
2019-01-27,Chhattisgarh,98.3,27,1,6,0,5
2019-01-27,DNH,18.2,27,1,6,0,6
2019-01-27,Delhi,105.0,27,1,6,0,7
2019-01-27,Goa,13.5,27,1,6,0,8
2019-01-27,Gujarat,379.4,27,1,6,0,9
2019-01-27,HP,27.0,27,1,6,0,10
2019-01-27,Haryana,138.9,27,1,6,0,11
2019-01-27,J&K,45.3,27,1,6,0,12
2019-01-27,Jharkhand,21.4,27,1,6,0,13
2019-01-27,Karnataka,223.4,27,1,6,0,14
2019-01-27,Kerala,81.9,27,1,6,0,15
2019-01-27,MP,212.8,27,1,6,0,16
2019-01-27,Maharashtra,485.2,27,1,6,0,17
2019-01-27,Manipur,2.4,27,1,6,0,18
2019-01-27,Meghalaya,5.6,27,1,6,0,19
2019-01-27,Mizoram,1.8,27,1,6,0,20
2019-01-27,Nagaland,2.3,27,1,6,0,21
2019-01-27,Odisha,51.1,27,1,6,0,22
2019-01-27,Pondy,8.6,27,1,6,0,23
2019-01-27,Punjab,141.2,27,1,6,0,24
2019-01-27,Rajasthan,226.9,27,1,6,0,25
2019-01-27,Sikkim,1.3,27,1,6,0,26
2019-01-27,Tamil Nadu,347.2,27,1,6,0,27
2019-01-27,Telangana,168.4,27,1,6,0,28
2019-01-27,Tripura,4.1,27,1,6,0,29
2019-01-27,UP,341.6,27,1,6,0,30
2019-01-27,Uttarakhand,37.9,27,1,6,0,31
2019-01-27,West Bengal,135.6,27,1,6,0,32
2019-01-28,Andhra Pradesh,189.4,28,1,0,0,0
2019-01-28,Arunachal Pradesh,2.0,28,1,0,0,1
2019-01-28,Assam,18.7,28,1,0,0,2
2019-01-28,Bihar,80.4,28,1,0,0,3
2019-01-28,Chandigarh,4.4,28,1,0,0,4
2019-01-28,Chhattisgarh,94.8,28,1,0,0,5
2019-01-28,DNH,18.3,28,1,0,0,6
2019-01-28,Delhi,100.5,28,1,0,0,7
2019-01-28,Goa,11.6,28,1,0,0,8
2019-01-28,Gujarat,377.9,28,1,0,0,9
2019-01-28,HP,26.9,28,1,0,0,10
2019-01-28,Haryana,148.6,28,1,0,0,11
2019-01-28,J&K,46.2,28,1,0,0,12
2019-01-28,Jharkhand,18.7,28,1,0,0,13
2019-01-28,Karnataka,224.5,28,1,0,0,14
2019-01-28,Kerala,80.8,28,1,0,0,15
2019-01-28,MP,210.0,28,1,0,0,16
2019-01-28,Maharashtra,485.1,28,1,0,0,17
2019-01-28,Manipur,2.3,28,1,0,0,18
2019-01-28,Meghalaya,4.7,28,1,0,0,19
2019-01-28,Mizoram,1.5,28,1,0,0,20
2019-01-28,Nagaland,2.0,28,1,0,0,21
2019-01-28,Odisha,55.8,28,1,0,0,22
2019-01-28,Pondy,8.8,28,1,0,0,23
2019-01-28,Punjab,144.5,28,1,0,0,24
2019-01-28,Rajasthan,222.4,28,1,0,0,25
2019-01-28,Sikkim,1.1,28,1,0,0,26
2019-01-28,Tamil Nadu,346.6,28,1,0,0,27
2019-01-28,Telangana,168.8,28,1,0,0,28
2019-01-28,Tripura,2.4,28,1,0,0,29
2019-01-28,UP,393.3,28,1,0,0,30
2019-01-28,Uttarakhand,41.8,28,1,0,0,31
2019-01-28,West Bengal,103.6,28,1,0,0,32
2019-01-29,Andhra Pradesh,189.8,29,1,1,0,0
2019-01-29,Arunachal Pradesh,1.8,29,1,1,0,1
2019-01-29,Assam,18.3,29,1,1,0,2
2019-01-29,Bihar,87.9,29,1,1,0,3
2019-01-29,Chandigarh,4.1,29,1,1,0,4
2019-01-29,Chhattisgarh,94.7,29,1,1,0,5
2019-01-29,DNH,18.2,29,1,1,0,6
2019-01-29,Delhi,96.4,29,1,1,0,7
2019-01-29,Goa,10.7,29,1,1,0,8
2019-01-29,Gujarat,362.8,29,1,1,0,9
2019-01-29,HP,24.7,29,1,1,0,10
2019-01-29,Haryana,141.8,29,1,1,0,11
2019-01-29,J&K,43.9,29,1,1,0,12
2019-01-29,Jharkhand,23.8,29,1,1,0,13
2019-01-29,Karnataka,215.5,29,1,1,0,14
2019-01-29,Kerala,75.3,29,1,1,0,15
2019-01-29,MP,208.6,29,1,1,0,16
2019-01-29,Maharashtra,475.9,29,1,1,0,17
2019-01-29,Manipur,1.9,29,1,1,0,18
2019-01-29,Meghalaya,5.0,29,1,1,0,19
2019-01-29,Mizoram,1.5,29,1,1,0,20
2019-01-29,Nagaland,1.9,29,1,1,0,21
2019-01-29,Odisha,62.0,29,1,1,0,22
2019-01-29,Pondy,8.4,29,1,1,0,23
2019-01-29,Punjab,139.6,29,1,1,0,24
2019-01-29,Rajasthan,223.8,29,1,1,0,25
2019-01-29,Sikkim,1.0,29,1,1,0,26
2019-01-29,Tamil Nadu,329.5,29,1,1,0,27
2019-01-29,Telangana,163.0,29,1,1,0,28
2019-01-29,Tripura,3.4,29,1,1,0,29
2019-01-29,UP,365.3,29,1,1,0,30
2019-01-29,Uttarakhand,37.8,29,1,1,0,31
2019-01-29,West Bengal,131.5,29,1,1,0,32
2019-01-30,Andhra Pradesh,160.4,30,1,2,0,0
2019-01-30,Arunachal Pradesh,1.8,30,1,2,0,1
2019-01-30,Assam,20.0,30,1,2,0,2
2019-01-30,Bihar,65.3,30,1,2,0,3
2019-01-30,Chandigarh,2.2,30,1,2,0,4
2019-01-30,Chhattisgarh,71.9,30,1,2,0,5
2019-01-30,DNH,1.6,30,1,2,0,6
2019-01-30,Delhi,41.8,30,1,2,0,7
2019-01-30,Goa,6.9,30,1,2,0,8
2019-01-30,Gujarat,203.5,30,1,2,0,9
2019-01-30,HP,12.7,30,1,2,0,10
2019-01-30,Haryana,66.5,30,1,2,0,11
2019-01-30,J&K,45.3,30,1,2,0,12
2019-01-30,Jharkhand,21.9,30,1,2,0,13
2019-01-30,Karnataka,215.7,30,1,2,0,14
2019-01-30,Kerala,67.8,30,1,2,0,15
2019-01-30,MP,150.4,30,1,2,0,16
2019-01-30,Maharashtra,348.4,30,1,2,0,17
2019-01-30,Manipur,2.4,30,1,2,0,18
2019-01-30,Meghalaya,3.4,30,1,2,0,19
2019-01-30,Mizoram,1.6,30,1,2,0,20
2019-01-30,Nagaland,1.9,30,1,2,0,21
2019-01-30,Odisha,80.1,30,1,2,0,22
2019-01-30,Pondy,4.0,30,1,2,0,23
2019-01-30,Punjab,60.0,30,1,2,0,24
2019-01-30,Rajasthan,131.8,30,1,2,0,25
2019-01-30,Sikkim,1.1,30,1,2,0,26
2019-01-30,Tamil Nadu,242.7,30,1,2,0,27
2019-01-30,Telangana,206.5,30,1,2,0,28
2019-01-30,Tripura,3.4,30,1,2,0,29
2019-01-30,UP,220.4,30,1,2,0,30
2019-01-30,Uttarakhand,16.8,30,1,2,0,31
2019-01-30,West Bengal,125.7,30,1,2,0,32
2019-01-31,Andhra Pradesh,162.7,31,1,3,0,0
2019-01-31,Arunachal Pradesh,2.0,31,1,3,0,1
2019-01-31,Assam,20.5,31,1,3,0,2
2019-01-31,Bihar,69.4,31,1,3,0,3
2019-01-31,Chandigarh,2.2,31,1,3,0,4
2019-01-31,Chhattisgarh,67.8,31,1,3,0,5
2019-01-31,DNH,1.7,31,1,3,0,6
2019-01-31,Delhi,43.1,31,1,3,0,7
2019-01-31,Goa,6.7,31,1,3,0,8
2019-01-31,Gujarat,212.0,31,1,3,0,9
2019-01-31,HP,12.5,31,1,3,0,10
2019-01-31,Haryana,68.1,31,1,3,0,11
2019-01-31,J&K,41.9,31,1,3,0,12
2019-01-31,Jharkhand,22.8,31,1,3,0,13
2019-01-31,Karnataka,218.2,31,1,3,0,14
2019-01-31,Kerala,69.3,31,1,3,0,15
2019-01-31,MP,155.6,31,1,3,0,16
2019-01-31,Maharashtra,345.2,31,1,3,0,17
2019-01-31,Manipur,2.5,31,1,3,0,18
2019-01-31,Meghalaya,3.4,31,1,3,0,19
2019-01-31,Mizoram,1.6,31,1,3,0,20
2019-01-31,Nagaland,2.1,31,1,3,0,21
2019-01-31,Odisha,76.1,31,1,3,0,22
2019-01-31,Pondy,4.2,31,1,3,0,23
2019-01-31,Punjab,62.7,31,1,3,0,24
2019-01-31,Rajasthan,141.4,31,1,3,0,25
2019-01-31,Sikkim,1.2,31,1,3,0,26
2019-01-31,Tamil Nadu,244.1,31,1,3,0,27
2019-01-31,Telangana,203.2,31,1,3,0,28
2019-01-31,Tripura,3.9,31,1,3,0,29
2019-01-31,UP,220.8,31,1,3,0,30
2019-01-31,Uttarakhand,17.3,31,1,3,0,31
2019-01-31,West Bengal,126.1,31,1,3,0,32
2019-02-02,Andhra Pradesh,164.2,33,2,5,0,0
2019-02-02,Arunachal Pradesh,1.5,33,2,5,0,1
2019-02-02,Assam,20.9,33,2,5,0,2
2019-02-02,Bihar,71.2,33,2,5,0,3
2019-02-02,Chandigarh,2.3,33,2,5,0,4
2019-02-02,Chhattisgarh,72.6,33,2,5,0,5
2019-02-02,DNH,1.3,33,2,5,0,6
2019-02-02,Delhi,42.9,33,2,5,0,7
2019-02-02,Goa,7.1,33,2,5,0,8
2019-02-02,Gujarat,217.1,33,2,5,0,9
2019-02-02,HP,13.0,33,2,5,0,10
2019-02-02,Haryana,66.7,33,2,5,0,11
2019-02-02,J&K,40.2,33,2,5,0,12
2019-02-02,Jharkhand,23.4,33,2,5,0,13
2019-02-02,Karnataka,221.6,33,2,5,0,14
2019-02-02,Kerala,70.2,33,2,5,0,15
2019-02-02,MP,158.9,33,2,5,0,16
2019-02-02,Maharashtra,344.3,33,2,5,0,17
2019-02-02,Manipur,2.4,33,2,5,0,18
2019-02-02,Meghalaya,3.4,33,2,5,0,19
2019-02-02,Mizoram,1.6,33,2,5,0,20
2019-02-02,Nagaland,2.0,33,2,5,0,21
2019-02-02,Odisha,77.3,33,2,5,0,22
2019-02-02,Pondy,4.2,33,2,5,0,23
2019-02-02,Punjab,63.6,33,2,5,0,24
2019-02-02,Rajasthan,141.3,33,2,5,0,25
2019-02-02,Sikkim,1.3,33,2,5,0,26
2019-02-02,Tamil Nadu,245.2,33,2,5,0,27
2019-02-02,Telangana,204.8,33,2,5,0,28
2019-02-02,Tripura,3.9,33,2,5,0,29
2019-02-02,UP,234.8,33,2,5,0,30
2019-02-02,Uttarakhand,17.8,33,2,5,0,31
2019-02-02,West Bengal,128.0,33,2,5,0,32
2019-02-03,Andhra Pradesh,163.7,34,2,6,0,0
2019-02-03,Arunachal Pradesh,1.5,34,2,6,0,1
2019-02-03,Assam,20.9,34,2,6,0,2
2019-02-03,Bihar,77.4,34,2,6,0,3
2019-02-03,Chandigarh,2.2,34,2,6,0,4
2019-02-03,Chhattisgarh,73.4,34,2,6,0,5
2019-02-03,DNH,1.7,34,2,6,0,6
2019-02-03,Delhi,44.9,34,2,6,0,7
2019-02-03,Goa,7.2,34,2,6,0,8
2019-02-03,Gujarat,221.5,34,2,6,0,9
2019-02-03,HP,12.6,34,2,6,0,10
2019-02-03,Haryana,66.8,34,2,6,0,11
2019-02-03,J&K,43.5,34,2,6,0,12
2019-02-03,Jharkhand,23.0,34,2,6,0,13
